date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:41:30	2947/2947	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:42:47%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fthe-national-library-building-singapore%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed863e	(from https://www.lumchang.com.sg/projects_uri/the-national-library-building-singapore/)
20:41:32	566168/566168	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Oct%202022%2011:30:45%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/Drill-Quip-54_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/Drill-Quip-54_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/dril-quip-manufacturing-facility/)
20:41:34	669903/669903	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:33:39%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/MG_1295_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/MG_1295_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/the-national-library-building-singapore/)
20:41:39	633760/633760	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:34:21%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_1927.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_1927.jpg	(from https://www.lumchang.com.sg/projects_uri/the-national-library-building-singapore/)
20:41:39	857472/857472	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:33:30%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/NNL-03_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/NNL-03_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/the-national-library-building-singapore/)
20:41:39	230727/230727	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:41:37%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/the-national-library-building-singapore/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/NNL-01-cropped_11zon.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/indexe9bf.html	(from https://www.lumchang.com.sg/projects_uri/the-national-library-building-singapore/)
20:41:40	785381/785381	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:34:23%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_1897.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_1897.jpg	(from https://www.lumchang.com.sg/projects_uri/the-national-library-building-singapore/)
20:41:42	2042/2042	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:42:59%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/projects_uri/558	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/projects_uri/558.json	(from https://www.lumchang.com.sg/projects_uri/national-university-of-singapore-nus/)
20:41:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:43:00%20GMT	https://www.lumchang.com.sg/?p=558	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index193e.html	(from https://www.lumchang.com.sg/projects_uri/national-university-of-singapore-nus/)
20:41:45	2817/2817	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:01%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fnational-university-of-singapore-nus%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed8ab6.json	(from https://www.lumchang.com.sg/projects_uri/national-university-of-singapore-nus/)
20:41:46	2923/2923	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:43:03%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fnational-university-of-singapore-nus%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed4572	(from https://www.lumchang.com.sg/projects_uri/national-university-of-singapore-nus/)
20:41:49	128217/128217	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:54:48%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3570.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3570.jpg	(from https://www.lumchang.com.sg/projects_uri/national-university-of-singapore-nus/)
20:41:51	530205/530205	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:54:50%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3348.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3348.jpg	(from https://www.lumchang.com.sg/projects_uri/national-university-of-singapore-nus/)
20:41:52	230574/230574	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:41:50%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/national-university-of-singapore-nus/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3516.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/indexac06.html	(from https://www.lumchang.com.sg/projects_uri/national-university-of-singapore-nus/)
20:41:52	2489/2489	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:10%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/projects_uri/516	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/projects_uri/516.json	(from https://www.lumchang.com.sg/projects_uri/tekka-place/)
20:41:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:43:10%20GMT	https://www.lumchang.com.sg/?p=516	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index3ee1.html	(from https://www.lumchang.com.sg/projects_uri/tekka-place/)
20:41:53	645246/645246	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:54:52%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3374.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3374.jpg	(from https://www.lumchang.com.sg/projects_uri/national-university-of-singapore-nus/)
20:41:53	2710/2710	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:10%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Ftekka-place%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed7dcf.json	(from https://www.lumchang.com.sg/projects_uri/tekka-place/)
20:41:53	2816/2816	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:43:11%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Ftekka-place%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed172b	(from https://www.lumchang.com.sg/projects_uri/tekka-place/)
20:41:54	682855/682855	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:54:54%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3390.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3390.jpg	(from https://www.lumchang.com.sg/projects_uri/national-university-of-singapore-nus/)
20:42:01	230539/230539	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:41:56%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/tekka-place/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_20190910_144947_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/indexe685.html	(from https://www.lumchang.com.sg/projects_uri/tekka-place/)
20:42:02	703875/703875	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2002:52:01%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/Roof-Garden_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/Roof-Garden_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/tekka-place/)
20:42:02	672336/672336	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2002:52:07%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/Sungei-Rd_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/Sungei-Rd_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/tekka-place/)
20:42:02	506553/506553	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2002:52:10%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/ELEVATION-13_11zon.png	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/ELEVATION-13_11zon.png	(from https://www.lumchang.com.sg/projects_uri/tekka-place/)
20:42:03	2594/2594	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:20%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/projects_uri/521	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/projects_uri/521.json	(from https://www.lumchang.com.sg/projects_uri/northpoint-city/)
20:42:03	2726/2726	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:21%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fnorthpoint-city%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embeda6ff.json	(from https://www.lumchang.com.sg/projects_uri/northpoint-city/)
20:42:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:43:21%20GMT	https://www.lumchang.com.sg/?p=521	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index1b7d.html	(from https://www.lumchang.com.sg/projects_uri/northpoint-city/)
20:42:04	2832/2832	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:43:21%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fnorthpoint-city%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed0783	(from https://www.lumchang.com.sg/projects_uri/northpoint-city/)
20:42:05	2962/2962	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:22%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/projects_uri/524	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/projects_uri/524.json	(from https://www.lumchang.com.sg/projects_uri/kampung-admiralty/)
20:42:05	230543/230543	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:42:06%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/northpoint-city/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/Car-Entrance_10_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/index81fc.html	(from https://www.lumchang.com.sg/projects_uri/northpoint-city/)
20:42:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:43:23%20GMT	https://www.lumchang.com.sg/?p=524	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index7dad.html	(from https://www.lumchang.com.sg/projects_uri/kampung-admiralty/)
20:42:06	2715/2715	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:23%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fkampung-admiralty%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embedd32f.json	(from https://www.lumchang.com.sg/projects_uri/kampung-admiralty/)
20:42:06	2821/2821	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:43:23%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fkampung-admiralty%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embeda2e4	(from https://www.lumchang.com.sg/projects_uri/kampung-admiralty/)
20:42:07	434648/434648	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:00:08%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/Northpoint-City_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/Northpoint-City_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/northpoint-city/)
20:42:08	174352/174352	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:05:03%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/AID002_11zon.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/AID002_11zon.jpg	(from https://www.lumchang.com.sg/projects_uri/kampung-admiralty/)
20:42:08	345212/345212	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:05:11%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/KA-actual-photo.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/KA-actual-photo.jpg	(from https://www.lumchang.com.sg/projects_uri/kampung-admiralty/)
20:42:08	230355/230355	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:42:09%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/kampung-admiralty/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/6_11zon.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/index2411.html	(from https://www.lumchang.com.sg/projects_uri/kampung-admiralty/)
20:42:09	2099/2099	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:26%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/projects_uri/530	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/projects_uri/530.json	(from https://www.lumchang.com.sg/projects_uri/amk-hub/)
20:42:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:43:27%20GMT	https://www.lumchang.com.sg/?p=530	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/indexde52.html	(from https://www.lumchang.com.sg/projects_uri/amk-hub/)
20:42:10	2678/2678	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:27%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Famk-hub%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed9950.json	(from https://www.lumchang.com.sg/projects_uri/amk-hub/)
20:42:10	2784/2784	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:43:28%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Famk-hub%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed0526	(from https://www.lumchang.com.sg/projects_uri/amk-hub/)
20:42:11	282511/282511	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:05:05%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/14_11zon.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/14_11zon.jpg	(from https://www.lumchang.com.sg/projects_uri/kampung-admiralty/)
20:42:12	116712/116712	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:14:37%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/amk-3.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/amk-3.jpg	(from https://www.lumchang.com.sg/projects_uri/amk-hub/)
20:42:13	230375/230375	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:42:14%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/amk-hub/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/MG_1604_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/index7fe2.html	(from https://www.lumchang.com.sg/projects_uri/amk-hub/)
20:42:14	2071/2071	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:31%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/projects_uri/541	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/projects_uri/541.json	(from https://www.lumchang.com.sg/projects_uri/paragon/)
20:42:14	136801/136801	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:14:38%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/amk-4.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/amk-4.jpg	(from https://www.lumchang.com.sg/projects_uri/amk-hub/)
20:42:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:43:31%20GMT	https://www.lumchang.com.sg/?p=541	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index4126.html	(from https://www.lumchang.com.sg/projects_uri/paragon/)
20:42:14	2687/2687	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:32%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fparagon%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed5d50.json	(from https://www.lumchang.com.sg/projects_uri/paragon/)
20:42:15	2793/2793	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:43:32%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fparagon%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed4356	(from https://www.lumchang.com.sg/projects_uri/paragon/)
20:42:15	674013/674013	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:14:33%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/MG_1610_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/MG_1610_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/amk-hub/)
20:42:15	68236/68236	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:19:23%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/paragon2.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/paragon2.jpg	(from https://www.lumchang.com.sg/projects_uri/paragon/)
20:42:15	66237/66237	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:19:22%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/paragon1.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/paragon1.jpg	(from https://www.lumchang.com.sg/projects_uri/paragon/)
20:42:17	71377/71377	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:19:22%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/paragon5.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/paragon5.jpg	(from https://www.lumchang.com.sg/projects_uri/paragon/)
20:42:17	230465/230465	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:42:18%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/paragon/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/Slide-15_MG_5675_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/indexf4e0.html	(from https://www.lumchang.com.sg/projects_uri/paragon/)
20:42:17	69155/69155	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:19:21%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/paragon4.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/paragon4.jpg	(from https://www.lumchang.com.sg/projects_uri/paragon/)
20:42:18	1821/1821	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:35%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/projects_uri/423	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/projects_uri/423.json	(from https://www.lumchang.com.sg/projects_uri/causeway-point/)
20:42:18	2697/2697	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:36%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fcauseway-point%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embedd0c8.json	(from https://www.lumchang.com.sg/projects_uri/causeway-point/)
20:42:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:43:36%20GMT	https://www.lumchang.com.sg/?p=423	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/indexb351.html	(from https://www.lumchang.com.sg/projects_uri/causeway-point/)
20:42:19	2803/2803	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:43:36%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fcauseway-point%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embedf9d8	(from https://www.lumchang.com.sg/projects_uri/causeway-point/)
20:42:19	49320/49320	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Sep%202022%2003:34:25%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/cp-4.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/cp-4.jpg	(from https://www.lumchang.com.sg/projects_uri/causeway-point/)
20:42:19	148280/148280	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Sep%202022%2003:34:24%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/cp-2.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/cp-2.jpg	(from https://www.lumchang.com.sg/projects_uri/causeway-point/)
20:42:20	230292/230292	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:42:21%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/causeway-point/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/cp-3.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/indexd461.html	(from https://www.lumchang.com.sg/projects_uri/causeway-point/)
20:42:20	2136/2136	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:37%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/projects_uri/547	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/projects_uri/547.json	(from https://www.lumchang.com.sg/projects_uri/bugis-junction-and-intercontinental-singapore/)
20:42:21	2856/2856	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:43:38%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fbugis-junction-and-intercontinental-singapore%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embedb461.json	(from https://www.lumchang.com.sg/projects_uri/bugis-junction-and-intercontinental-singapore/)
20:42:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:43:38%20GMT	https://www.lumchang.com.sg/?p=547	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index7cc7.html	(from https://www.lumchang.com.sg/projects_uri/bugis-junction-and-intercontinental-singapore/)
20:42:22	2962/2962	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:43:39%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fbugis-junction-and-intercontinental-singapore%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed14c8	(from https://www.lumchang.com.sg/projects_uri/bugis-junction-and-intercontinental-singapore/)
20:42:26	278282/278282	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2003:24:34%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3488.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3488.jpg	(from https://www.lumchang.com.sg/projects_uri/bugis-junction-and-intercontinental-singapore/)
20:42:26	230672/230672	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:42:26%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/bugis-junction-and-intercontinental-singapore/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_1850.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/index51a9.html	(from https://www.lumchang.com.sg/projects_uri/bugis-junction-and-intercontinental-singapore/)
